ID;Активен;Имя;Категория;Цена;"Отображать цену";Бренд;Штрихкод;Сводка;Описание;"URL изображений"
251;1;"Винный холодильник KWT6321UG";"Холодильники и морозильники";225900;1;Miele;4002515453346;"Встраиваемый под столешницу винный холодильник; Дверной упор правый<br> переставляемый; Высота ниши: 820-870 мм; Габариты: 818 х 597 х 575 мм; Дверца из тонированного стекла (защита от УФ лучей); LED-подсветка; Общий объем: 95 л<br> зона охлаждения: 95 л (максимум 34 бутылки Бордо по 0<br>75 л); 2 независимые температурные зоны<br> диапазон температур 5-20°С; Хранение вина при пониженной вибрации; Страна-производитель: Австрия<br> гарантия 2 года
Сертификат соответствия номер ТС RU C-DE.ME10.B.02163<br> срок...";"Встраиваемый под столешницу винный холодильник; Дверной упор правый, переставляемый; Высота ниши: 820-870 мм; Габариты: 818 х 597 х 575 мм; Дверца из тонированного стекла (защита от УФ лучей); LED-подсветка; Общий объем: 95 л, зона охлаждения: 95 л (максимум 34 бутылки Бордо по 0,75 л); 2 независимые температурные зоны, диапазон температур 5-20°С; Хранение вина при пониженной вибрации; Страна-производитель: Австрия, гарантия 2 года
Сертификат соответствия номер ТС RU C-DE.ME10.B.02163, срок действия с 30.06.2014 по 29.06.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/9665FD90-1E0B-E411-9CB1-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/02591E67-1F0B-E411-9CB1-00155D101C02
252;1;"Вытяжка DA420V-6 сталь EDST";Вытяжки;299900;1;Miele;4002515470503;"Ширина 90 см; Производительность (интенс.): 700 м3/час; Скоростные режимы: 3 + интенсивный; Автоматическое отключение интенсивной ступени мощности; Светодиодное освещение<br> 4 х 3 Вт; Кнопки со светодиодными индикаторами; Остаточный ход мотора; Мотор с двусторонним всасыванием; Звукопоглощающие маты внутри корпуса вытяжки; Функция Con@ctivity 2.0; 3 съемных жировых фильтра; Возможность работы в режиме рециркуляции; Страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер ТС RU...";"Ширина 90 см; Производительность (интенс.): 700 м3/час; Скоростные режимы: 3 + интенсивный; Автоматическое отключение интенсивной ступени мощности; Светодиодное освещение, 4 х 3 Вт; Кнопки со светодиодными индикаторами; Остаточный ход мотора; Мотор с двусторонним всасыванием; Звукопоглощающие маты внутри корпуса вытяжки; Функция Con@ctivity 2.0; 3 съемных жировых фильтра; Возможность работы в режиме рециркуляции; Страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер ТС RU C-DE.ME10.B.02057, срок действия с 06.05.2014 по 15.05.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/77BC783F-E317-E411-9CB1-00155D101C02
253;1;"Вытяжка DA6890 сталь";Вытяжки;169900;1;Miele;4002515472668;"Встраиваемая в столешницу вытяжка; Ширина: 91<br>6 см (идеально сочетается с варочной панелью KM6381); Производительность (интенс.): 725 м3/час; Скоростные режимы: 3+интенсивный; Автоматическое отключение интенсивной ступени мощности; Светодиодное освещение<br> 48х0<br>15 Вт; Остаточный ход мотора (15 мин); Мотор с двусторонним всасыванием; 2 жировых фильтра; Страна-производитель: Италия<br> гарантия 2 года. Сертификат на...";"Встраиваемая в столешницу вытяжка; Ширина: 91,6 см (идеально сочетается с варочной панелью KM6381); Производительность (интенс.): 725 м3/час; Скоростные режимы: 3+интенсивный; Автоматическое отключение интенсивной ступени мощности; Светодиодное освещение, 48х0,15 Вт; Остаточный ход мотора (15 мин); Мотор с двусторонним всасыванием; 2 жировых фильтра; Страна-производитель: Италия, гарантия 2 года. Сертификат на партию.";https://www.miele-shop.ru/FileStorage/GetImage/2DF71000-1322-E411-9CB1-00155D101C02
254;1;"Холодильник K5122 Ui";"Холодильники и морозильники";95900;1;Miele;4002514990118;"Встраиваемый под столешницу холодильник; дверной упор правый<br> переставляемый; высота ниши 820-870 мм; общий объем: 141 л<br> зона охлаждения: 141 л; автоматика оттаивания; 3 полочки<br> частично переставляемые по высоте; 1 подставка для яиц; страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер ТС RU C-DE.ME10.B.01986<br> срок действия с 21.04.2014 по 20.04.2019<br> выдавший орган: ...";"Встраиваемый под столешницу холодильник; дверной упор правый, переставляемый; высота ниши 820-870 мм; общий объем: 141 л, зона охлаждения: 141 л; автоматика оттаивания; 3 полочки, частично переставляемые по высоте; 1 подставка для яиц; страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер ТС RU C-DE.ME10.B.01986, срок действия с 21.04.2014 по 20.04.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/73117095-8F9B-E211-A591-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/06E5439F-909B-E211-A591-00155D101C02
255;1;"Стиральная машина WKB120 ChromeEdition";"Стиральные машины";84900;1;Miele;4002515551363;"Сотовый барабан SoftSteam · Отжим 1600 об/мин · Загрузка 8 кг  · 1-строчный дисплей · Отсрочка старта до 24 ч · 9 программ стирки · CapDosing · Возможность установки в колонну (использовать WTV) · Защита от протечек Watercontrol · Защита от детей · PIN-код · Мотор ProfiEco · Прямая панель управления · Дверной упор справа· Цвет дверцы - серебристый
Размеры:  85<br>0 x 59<br>6 x 63<br>6 см
Страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер  RU C-DE.ME10.B.03973<br> срок действия с...";"Сотовый барабан SoftSteam · Отжим 1600 об/мин · Загрузка 8 кг  · 1-строчный дисплей · Отсрочка старта до 24 ч · 9 программ стирки · CapDosing · Возможность установки в колонну (использовать WTV) · Защита от протечек Watercontrol · Защита от детей · PIN-код · Мотор ProfiEco · Прямая панель управления · Дверной упор справа· Цвет дверцы - серебристый
Размеры:  85,0 x 59,6 x 63,6 см
Страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер  RU C-DE.ME10.B.03973, срок действия с 20.04.2016 по 19.04.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/799A7138-3684-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/FF2766A8-B0AA-E411-9DB7-00155D101D07
256;1;"Стиральная машина WKB120WPS ChromeEdition";"Стиральные машины";89900;1;Miele;4002515554111;"Сотовый барабан SoftSteam · Отжим 1600 об/мин · Загрузка 8 кг  · 1-строчный дисплей · Отсрочка...тарта до 24 ч · 9 программ...тирки · CapDosing · Возможность установки в колонну (использовать WTV) · Защита от протечек Waterproof System · Защита от детей · PIN-код · Мотор ProfiEco · Прямая панель управления · Дверной упор...права · Цвет дверцы -...еребристый
Размеры:  85<br>0 x 59<br>6 x 63<br>6...м
Страна-производитель: Германия<br> гарантия 2 года
Сертификат...оответствия номер RU C-DE.ME10.B.03973<br>...рок действия...";;https://www.miele-shop.ru/FileStorage/GetImage/2A5FD49E-3A84-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/6965EDD0-B0AA-E411-9DB7-00155D101D07
257;1;"Стиральная машина WMB120WPS WhiteEdition";"Стиральные машины";89900;1;Miele;4002515553626;"Сотовый барабан SoftSteam · Отжим 1600 об/мин · Загрузка 8 кг · 1-строчный дисплей · Отсрочка старта до 24 ч · 9 программ стирки · CapDosing · Возможность установки в колонну (использовать WTV) · Защита от протечек Waterproof System · Защита от детей · PIN-код · Мотор ProfiEco · Прямая панель управления · Дверной упор справа · Цвет дверцы - белая с серебристой окантовкой
Размеры:  85<br>0 x 59<br>6 x 64<br>3 см
Страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер  RU...";"Сотовый барабан SoftSteam · Отжим 1600 об/мин · Загрузка 8 кг · 1-строчный дисплей · Отсрочка старта до 24 ч · 9 программ стирки · CapDosing · Возможность установки в колонну (использовать WTV) · Защита от протечек Waterproof System · Защита от детей · PIN-код · Мотор ProfiEco · Прямая панель управления · Дверной упор справа · Цвет дверцы - белая с серебристой окантовкой
Размеры:  85,0 x 59,6 x 64,3 см
Страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер  RU C-DE.ME10.B.03973, срок действия с 20.04.2016 по 19.04.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/708DF923-3B84-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/98FD0D74-B1AA-E411-9DB7-00155D101D07
258;1;"Сушильная машина TKG640WP ChromeEdition";"Сушильные машины";114900;1;Miele;4002515553091;"загрузка 8 кг · 1-строчный дисплей с сенсорными кнопками  · 17 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Прямая панель управления · Дверной упор слева · Цвет дверцы - хром ·
Габариты (ВхШхГ): 85<br>0 x 59<br>6 x 63<br>6 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат соответствия номер RU...";"загрузка 8 кг · 1-строчный дисплей с сенсорными кнопками  · 17 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Прямая панель управления · Дверной упор слева · Цвет дверцы - хром ·
Габариты (ВхШхГ): 85,0 x 59,6 x 63,6 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат соответствия номер RU C-DE.ME10.B.02644,  срок действия с 24.11.2014 по 23.11.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/0C9C41FC-4684-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/70A3B783-B3AA-E411-9DB7-00155D101D07
259;1;"Сушильная машина TKG650WP ChromeEdition";"Сушильные машины";114900;1;Miele;4002515552889;"загрузка 8 кг · 1-строчный дисплей с сенсорными кнопками · 17 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Мотор ProfiEco · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Наклонная панель управления · Дверной упор слева · Цвет дверцы - хром ·
Габариты (ВхШхГ): 85<br>0 x 59<br>6 x 63<br>6 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат...";"загрузка 8 кг · 1-строчный дисплей с сенсорными кнопками · 17 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Мотор ProfiEco · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Наклонная панель управления · Дверной упор слева · Цвет дверцы - хром ·
Габариты (ВхШхГ): 85,0 x 59,6 x 63,6 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат соответствия номер RU C-DE.ME10.B.02644,  срок действия с 24.11.2014 по 23.11.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/F4075B7C-4784-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/820DD8FA-B3AA-E411-9DB7-00155D101D07
260;1;"Сушильная машина TKR650WP ChromeEdition";"Сушильные машины";149900;1;Miele;4002515553329;"загрузка 9 кг · 4-строчный TFT дисплей с сенсорными кнопками · 19 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Мотор ProfiEco · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Наклонная панель управления · Дверной упор слева · Цвет дверцы - хром ·
Габариты (ВхШхГ): 85<br>0 x 59<br>6 x 63<br>6 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат...";"загрузка 9 кг · 4-строчный TFT дисплей с сенсорными кнопками · 19 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Мотор ProfiEco · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Наклонная панель управления · Дверной упор слева · Цвет дверцы - хром ·
Габариты (ВхШхГ): 85,0 x 59,6 x 63,6 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат соответствия номер RU C-DE.ME10.B.02644,  срок действия с 24.11.2014 по 23.11.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/222E8948-4984-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/48A52C77-B4AA-E411-9DB7-00155D101D07
261;1;"Сушильная машина TMG640WP WhiteEdition";"Сушильные машины";114900;1;Miele;4002515552759;"загрузка 8 кг · 1-строчный дисплей с сенсорными кнопками · 17 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код · Панель управления с наклоном 5? · Дверной упор слева (возможно перенавешивание дверцы) · Цвет дверцы - белая<br> с хромированной окантовкой ·
Габариты (ВхШхГ): 85<br>0 x 59<br>6 х 64<br>3...";"загрузка 8 кг · 1-строчный дисплей с сенсорными кнопками · 17 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код · Панель управления с наклоном 5? · Дверной упор слева (возможно перенавешивание дверцы) · Цвет дверцы - белая, с хромированной окантовкой ·
Габариты (ВхШхГ): 85,0 x 59,6 х 64,3 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат соответствия номер RU C-DE.ME10.B.02644,  срок действия с 24.11.2014 по 23.11.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/80C121DB-6084-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/1983AA37-B5AA-E411-9DB7-00155D101D07
262;1;"Сушильная машина TMR640WP WhiteEdition";"Сушильные машины";149900;1;Miele;4002515552766;"загрузка 9 кг · 4-строчный TFT дисплей с сенсорными кнопками · 19 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Мотор ProfiEco · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Наклонная панель управления · Дверной упор слева<br> возможность перенавешивания дверцы · Цвет дверцы - белая<br> с хромированной окантовкой ·
Габариты (ВхШхГ): 85<br>0 x 59<br>6 x...";"загрузка 9 кг · 4-строчный TFT дисплей с сенсорными кнопками · 19 программ сушки  · Подсветка барабана · PerfectDry · FragranceDos · ""Освежить паром"" (SteamFinish) · Ф-я ""EcoFeedback"" · Мотор ProfiEco · Возможность установки в колонну (использовать WTV) · Тепловая помпа · Отсрочка старта · Индикация остаточного времени · PIN-код· Наклонная панель управления · Дверной упор слева, возможность перенавешивания дверцы · Цвет дверцы - белая, с хромированной окантовкой ·
Габариты (ВхШхГ): 85,0 x 59,6 x 64,3 см
Страна-производитель: Чехия
Гарантия: 2 года
Сертификат соответствия номер RU C-DE.ME10.B.02644,  срок действия с 24.11.2014 по 23.11.2019, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/36953F2C-4A84-E411-A357-00155D101C02,https://www.miele-shop.ru/FileStorage/GetImage/3DD02E79-B5AA-E411-9DB7-00155D101D07
263;1;"Сушильная машина TMV840WP WhiteEdition";"Сушильные машины";199900;1;Miele;4002515581193;"Загрузка 9 кг • Сенсорный дисплей Touchtronic • 22 программы сушки • Подсветка барабана • PerfectDry • FragranceDos • «Освежить паром» (SteamFinish) • «EcoFeedback» • Мотор ProfiEco • Возможность уста-
новки в колонну (использовать WTV) •  Дверной упор слева<br> возможность перенавешивания дверцы • Тепловая помпа • Отсрочка старта • Индикация остаточного времени
• PIN-код • Панель управления с наклоном 5° • Обрамление дверцы – серебристая с хромированной окантовкой
Габариты (ВхШхГ): 85<br>0 x 59<br>6 x...";;https://www.miele-shop.ru/FileStorage/GetImage/E78D7D9F-6ECD-E411-9DB7-00155D101D07,https://www.miele-shop.ru/FileStorage/GetImage/89C2C46A-7ACD-E411-9DB7-00155D101D07
264;1;"Вытяжка DA1260 сталь";Вытяжки;29900;1;Miele;4002515791400;"Ширина 60 см; производительность (интенс.): 545 м3/час; Скоростные режимы: 3 + интенсивный;  Светодиодное освещение; 2 съемных жировых фильтра; Возможность работы в режиме рециркуляции; Покрытие CleanCover; Страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331<br> срок действия с 11.11.2016 по 10.11.2021<br> выдавший орган: ...";"Ширина 60 см; производительность (интенс.): 545 м3/час; Скоростные режимы: 3 + интенсивный;  Светодиодное освещение; 2 съемных жировых фильтра; Возможность работы в режиме рециркуляции; Покрытие CleanCover; Страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331, срок действия с 11.11.2016 по 10.11.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/F5734775-0D37-E711-BFC3-00155D213F18
265;1;"Вытяжка DA2550 сталь";Вытяжки;64900;1;Miele;4002515791615;"Ширина 53 см; производительность (интенс.): 600 м3/час; скоростные режимы: 3 + интенсивный; автоматическое отключение интенсивной ступени мощности;светодиодное освещение; Con@ctivity 2.0<br> остаточный ход мотора; мотор с двусторонним всасыванием; съемный жировой фильтр; возможность работать в режиме рециркуляции; страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331<br> срок действия с 11.11.2016 по 10.11.2021<br> выдавший орган: ...";"Ширина 53 см; производительность (интенс.): 600 м3/час; скоростные режимы: 3 + интенсивный; автоматическое отключение интенсивной ступени мощности;светодиодное освещение; Con@ctivity 2.0, остаточный ход мотора; мотор с двусторонним всасыванием; съемный жировой фильтр; возможность работать в режиме рециркуляции; страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331, срок действия с 11.11.2016 по 10.11.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/ABBEBF97-1037-E711-BFC3-00155D213F18,https://www.miele-shop.ru/FileStorage/GetImage/1D58FDBD-1037-E711-BFC3-00155D213F18
266;1;"Вытяжка DA2570 сталь";Вытяжки;69900;1;Miele;4002515791622;"Ширина 70 см; производительность (интенс.): 600 м3/час; скоростные режимы: 3 + интенсивный; автоматическое отключение интенсивной ступени мощности;  светодиодное освещение; Con@ctivity 2.0<br> остаточный ход мотора; мотор с двусторонним всасыванием; съемный жировой фильтр; возможность работать в режиме рециркуляции; страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331<br> срок действия с 11.11.2016 по 10.11.2021<br> выдавший орган: ...";"Ширина 70 см; производительность (интенс.): 600 м3/час; скоростные режимы: 3 + интенсивный; автоматическое отключение интенсивной ступени мощности;  светодиодное освещение; Con@ctivity 2.0, остаточный ход мотора; мотор с двусторонним всасыванием; съемный жировой фильтр; возможность работать в режиме рециркуляции; страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331, срок действия с 11.11.2016 по 10.11.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/3EEFE302-1337-E711-BFC3-00155D213F18,https://www.miele-shop.ru/FileStorage/GetImage/E051AC13-1337-E711-BFC3-00155D213F18
267;1;"Вытяжка DA2510 сталь";Вытяжки;139900;1;Miele;4002515791639;"Ширина 110 см; производительность (интенс.): 600 м3/час; скоростные режимы: 3 + интенсивный; автоматическое отключение интенсивной ступени мощности;  светодиодное освещение; Con@ctivity 2.0<br> остаточный ход мотора; мотор с двусторонним всасыванием; съемный жировой фильтр; возможность работать в режиме рециркуляции; страна-производитель: Германия<br> гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331<br> срок действия с 11.11.2016 по 10.11.2021<br> выдавший орган: ...";"Ширина 110 см; производительность (интенс.): 600 м3/час; скоростные режимы: 3 + интенсивный; автоматическое отключение интенсивной ступени мощности;  светодиодное освещение; Con@ctivity 2.0, остаточный ход мотора; мотор с двусторонним всасыванием; съемный жировой фильтр; возможность работать в режиме рециркуляции; страна-производитель: Германия, гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04331, срок действия с 11.11.2016 по 10.11.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/E3325605-1437-E711-BFC3-00155D213F18
268;1;"Стирально-сушильная машина WTF130WPM серии WT1";"Стиральные машины с сушкой";129900;1;Miele;4002515808511;"Загрузка 7  кг-стирка<br> 4 кг-сушка; Отжим 1600 об/мин; Класс энергопотребления А<br>  класс стирки А; Сотовый барабан; 24 программы стирки<br> 24 программы сушки; Опции ""Особенно тихо""<br> ""Пятна""; Система защиты от протечек Waterproof-metal; Термоотжим; Система PowerWash 2.0; Дозирование CapDosing;
Размеры (Ш х В х Г): 596 x 850 x 637 мм
Страна-производитель: Германия
Гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04294<br> срок действия с 24.10.2016 по 25.10.2021<br> выдавший орган: ...";"Загрузка 7  кг-стирка, 4 кг-сушка; Отжим 1600 об/мин; Класс энергопотребления А,  класс стирки А; Сотовый барабан; 24 программы стирки, 24 программы сушки; Опции ""Особенно тихо"", ""Пятна""; Система защиты от протечек Waterproof-metal; Термоотжим; Система PowerWash 2.0; Дозирование CapDosing;
Размеры (Ш х В х Г): 596 x 850 x 637 мм
Страна-производитель: Германия
Гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04294, срок действия с 24.10.2016 по 25.10.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/C9065AE6-23C9-E611-8712-00155D101E01,https://www.miele-shop.ru/FileStorage/GetImage/5F5DA480-23C9-E611-8712-00155D101E01
269;1;"Стирально-сушильная машина WTH130WPM серии WT1";"Стиральные машины с сушкой";159900;1;Miele;4002515808412;"Загрузка 7  кг-стирка<br> 4 кг-сушка; Отжим 1600 об/мин; Класс энергопотребления А<br>  класс стирки А; Сотовый барабан; 24 программы стирки<br> 24 программы сушки; Опции ""Особенно тихо""<br> ""Пятна""; Система защиты от протечек Waterproof-metal; Термоотжим; Система PowerWash 2.0; Дозирование CapDosing; система TwinDos;
Размеры (Ш х В х Г): 596 x 850 x 637 мм
Страна-производитель: Германия
Гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04294<br> срок действия с 24.10.2016 по 25.10.2021<br> выдавший...";"Загрузка 7  кг-стирка, 4 кг-сушка; Отжим 1600 об/мин; Класс энергопотребления А,  класс стирки А; Сотовый барабан; 24 программы стирки, 24 программы сушки; Опции ""Особенно тихо"", ""Пятна""; Система защиты от протечек Waterproof-metal; Термоотжим; Система PowerWash 2.0; Дозирование CapDosing; система TwinDos;
Размеры (Ш х В х Г): 596 x 850 x 637 мм
Страна-производитель: Германия
Гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04294, срок действия с 24.10.2016 по 25.10.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/3DFD5428-2BC9-E611-8712-00155D101E01,https://www.miele-shop.ru/FileStorage/GetImage/65E86AF7-2AC9-E611-8712-00155D101E01
270;1;"Стирально-сушильная машина WTZH130WPM серии WT1";"Стиральные машины с сушкой";199900;1;Miele;4002515807545;"Загрузка 8  кг-стирка<br> 5 кг-сушка; Отжим 1600 об/мин; Класс энергопотребления А<br>  класс стирки А; Сотовый барабан SoftSteam; 24 программы стирки<br> 24 программы сушки; Опции ""Особенно тихо""<br> ""Пятна""; Система защиты от протечек Waterproof-metal; Термоотжим; Система PowerWash 2.0; Дозирование CapDosing; система TwinDos;
Размеры (Ш х В х Г): 596 x 850 x 714 мм
Страна-производитель: Германия
Гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04294<br> срок действия с 24.10.2016 по 25.10.2021<br>...";"Загрузка 8  кг-стирка, 5 кг-сушка; Отжим 1600 об/мин; Класс энергопотребления А,  класс стирки А; Сотовый барабан SoftSteam; 24 программы стирки, 24 программы сушки; Опции ""Особенно тихо"", ""Пятна""; Система защиты от протечек Waterproof-metal; Термоотжим; Система PowerWash 2.0; Дозирование CapDosing; система TwinDos;
Размеры (Ш х В х Г): 596 x 850 x 714 мм
Страна-производитель: Германия
Гарантия 2 года
Сертификат соответствия номер RU C-DE.ME10.B.04294, срок действия с 24.10.2016 по 25.10.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/95385A2D-28C9-E611-8712-00155D101E01,https://www.miele-shop.ru/FileStorage/GetImage/CE0F93D5-27C9-E611-8712-00155D101E01
271;1;"Стиральная машина WDB020 серии W1 Classic";"Стиральные машины";54900;1;Miele;4002515817551;"• Сотовый барабан;<br>
• Отжим 1400 об/мин;<br>
• Загрузка 7 кг;<br>
• 7-сегментный дисплей;<br>
• 11 программ стирки; <br>
• Возможность установки в колонну (использовать WTV501/511);<br>
• Защита от протечек Watercontrol;<br>
• Отсек для моющих средств Auto Clean;<br>
• Индикация остаточного времени;<br>
• Прямая панель управления;<br>
• Дверной упор справа;<br>
• Размеры (Ш х В х Г) в мм: 596 x 850 x 636;<br>
• Страна-производитель: Германия<br> гарантия 2 года;<br>
<br>
Сертификат...";"• Сотовый барабан;<br>
• Отжим 1400 об/мин;<br>
• Загрузка 7 кг;<br>
• 7-сегментный дисплей;<br>
• 11 программ стирки; <br>
• Возможность установки в колонну (использовать WTV501/511);<br>
• Защита от протечек Watercontrol;<br>
• Отсек для моющих средств Auto Clean;<br>
• Индикация остаточного времени;<br>
• Прямая панель управления;<br>
• Дверной упор справа;<br>
• Размеры (Ш х В х Г) в мм: 596 x 850 x 636;<br>
• Страна-производитель: Германия, гарантия 2 года;<br>
<br>
Сертификат соответствия номер RU C-DE.ME10.B.04295,  срок действия с 20.10.2016 по 25.10.2021, выдавший орган:  ТЕСТБЭТ.";https://www.miele-shop.ru/FileStorage/GetImage/213BB8CA-B3DC-E611-B92D-00155D101E01,https://www.miele-shop.ru/FileStorage/GetImage/9538C393-B3DC-E611-B92D-00155D101E01
